,comentario,liguagem
402,"10M (November 15) 1 Day
50M (November 17) 3 Days
100M (December 6) 22 Days
WERE GOING MORE FASTER BLINKS",en
403,Who's here after it was confirmed that they are having their comeback in Mid-June?,en
404,"JENNIE SOLO MV
01/26 10:15PM KST:182,127,181
01/27 10:15PM KST:183,631,731
Today views:1,504,550",en
405,JENNIE RAP IN GAGAPINK NEW SONG,en
406,1 DAY TRENDING IN INDO I SAY WOW FOR BLINK IN INDO GOODJOB FERGUSO,en
407,"JENNIE SOLO MV
01/01 10:15PM KST:144,960,944
01/02 10:15PM KST:146,423,434
Today views:1,462,490",en
408,"Am I the only one who hears bitch every time she says ""I'm going solo""??",en
409,Hello blinks.. Our STAY MV has left behind with 174M. .. come and Stay as blinks,en
410,"Valentine’s Day: Hah u single b

Me:IM SHINING SOLO SIS",en
411,I think today’s views gonna explode lol,en
412,"JENNIE SOLO MV
12/20 10:15PM KST:125,743,165
12/21 10:15PM KST:127,450,135
Today views:1,706,970",en
413,"JENNIE SOLO MV
02/01 10:15PM KST:189,286,725
02/02 10:15PM KST:190,642,739
Today views:1,356,014",en
414,"JENNIE SOLO MV
12/05 10:15PM KST:99,468,642
12/06 10:15PM KST:101,284,382
Today views:1,815,740",en
415,HOW MANY BLINKS ARE CURRENTLY STREAMING RIGHT NOW? GIVE THIS A LIKE,en
416,Wig where are you going WAIT COME BACK WIG!!!,en
417,"Blinks I know you are all busy str3aming this MV, but kindly visit BP's STAY atleast once a day. It's being left behind. BP love that song so much especially Jennie since she wrote it",en
418,I just realized she filmed this right in front of my brother's school ,en
419," SOLO is now the 12th most liked kpop MV 

Only PSY, BTS and BLACKPINK MVs ahead of it.",en
420,"Mom : take your sibling along with you
Me : I’m goin solo lo lo lo lo lo lo lo",en
421,"Mom : ""Why you aren't going out with ur friends??""
Me :",en
422,Still watch in January  2019 ? ️,en
423,"Plot Twist: She's wearing the chanels black top!

Edit: thanks so much for 1k likes!",en
424,"*at school*

Teacher: Group youselves for the reporting.
Me: I'M GOING SOLO LO LO LO LO LO",en
425,I never liked Korean artists. But this is the first time.,en
426,"JENNIE SOLO MV
12/23 10:15PM KST:131,130,350
12/24 10:15PM KST:132,709,930
Today views:1,579,580",en
427,Heyecan istiyorum heyecan,en
428,"Am I the only one who misheard the chorus, I thought it says, ""B*tch I'm going solo~""",en
429,"Tomorrow On Valentine's Day

ME : I'm going Solo lo lo lo lo",en
430,Anyone else like to scroll through the comments while listening to the song?,en
431,"This song makes me wanna breakup with my boyfriend,who doesn't even exist....",en
432,Who's here before 100 mil views?,en
433,whos still listening to this song on this day?,en
434,"I thought she said bitch I’m going solo. Lol  

Anyone else hear that or something else?  ",en
435,1:00 I was not prepared Jennie Kim. I feel gay,en
436,Who’s here after bp how you like that jennie didn’t rap?:(,en
437,"0:44 lol at first i thought she said ""b*tch im solo"" until i play it with captions",en
438,IM SOLO.....,en
439,"lets make yg TWO POSTERS one for solo and one for 4D aaaaaaa str34m harder!!!

edit: omyfreaking sht!!! THANK YOU FOR 100+ LIKES UWU LOVE YA ALL BUT PLS STR34M!",en
440,"Lady Gaga probably be ""Who's JENNIE?"" after Solo conquer iTunes chart ??",en
441,"See u Tomorrow In Indonesia, Blackpink:)",en
442,Why can’t I stop watching,en
443,Sazan is nice too,en
444,"""Happy Valentines Day""

Me: Bi**h I am SO LO",en
445,"2:07

Me: IS THAT APPLE?!?! shocked pokemon face",en
446,Anyone after KILL THIS LOVE ? GET BACK THERE PLS AND STR3AM IT.,en
447,Jenie solo is my like too much jenie do you want to come in manipur,en
448,PH BLINKS? THAI BLINKS? WHERE ARE YOU?,en
449,Who's here before 3 million?,en
450,Who here before 400mn??,en
451,"Blackpink : *Using Iphone In Her MV (Solo)

Samsung : Am i a Joke To You?",en
452,Where's the other blink?? Why this is view is so slow??? Omg,en
453,Who's here after Blinks delivered a thing ( I dont know ) to YG Building?,en
454,Who still watching September 2019???,en
455,THANK U to the Blinks who investigated k buzz now lets shut that piece of trash chanel down,en
456,Who else is rolling down the comments????,en
457,Is it only me seeing all those Turkish comments...?,en
458,Why silan is not here...i didn't saw him/her yesterday at night aswell...is he/she busy,en
459,slower and slower everyday :(,en
460,Yo,en
461,who is إزل,en
462,ruby do you still talk with joa,en
463,jana@ where are you from?,en
464,westia,en
465,of pp secemiyom,en
466,where is silan and lina,en
467,hz erdo mu ne?,pt
468,Ya off offf off,en
469,Erdogan the best,en
470,Hz. ERDOĞAN A king who founded and ruled our Turkey,en
471,Erdogan is the king of Turkey.,en
